 precomputing function requisites...
 loading state...
 
 Done reading fields
 Time spend reading:     0.090 sc
 initialising output files...
 /data/marcos/pipe10k/source/runs/re180dt.cf
 timestepping.....
  step=           0  dt=  9.9469237E-03
Step34041  0.831455D+04  0.271945D+01  0.182806D+03
Step34046  0.831459D+04  0.272295D+01  0.182812D+03
Step34051  0.831463D+04  0.271607D+01  0.182817D+03
Step34056  0.831467D+04  0.272141D+01  0.182823D+03
Step34061  0.831471D+04  0.272363D+01  0.182828D+03
Step34066  0.831475D+04  0.272113D+01  0.182833D+03
Step34071  0.831479D+04  0.271390D+01  0.182838D+03
Step34076  0.831483D+04  0.271915D+01  0.182843D+03
Step34081  0.831487D+04  0.271915D+01  0.182848D+03
Step34086  0.831491D+04  0.271677D+01  0.182853D+03
Step34091  0.831495D+04  0.272018D+01  0.182857D+03
Step34096  0.831499D+04  0.272222D+01  0.182862D+03
Step34101  0.831503D+04  0.272193D+01  0.182866D+03
Step34106  0.831508D+04  0.272411D+01  0.182870D+03
Step34111  0.831512D+04  0.272536D+01  0.182874D+03
Step34116  0.831516D+04  0.272163D+01  0.182878D+03
Step34121  0.831521D+04  0.271912D+01  0.182881D+03
Step34126  0.831525D+04  0.272712D+01  0.182885D+03
Step34131  0.831530D+04  0.272296D+01  0.182888D+03
Step34136  0.831534D+04  0.272211D+01  0.182891D+03
Step34141  0.831539D+04  0.271487D+01  0.182894D+03
Step34146  0.831543D+04  0.272216D+01  0.182896D+03
Step34151  0.831548D+04  0.271881D+01  0.182898D+03
Step34156  0.831552D+04  0.271987D+01  0.182900D+03
Step34161  0.831557D+04  0.271994D+01  0.182902D+03
Step34166  0.831561D+04  0.272281D+01  0.182903D+03
Step34171  0.831566D+04  0.272192D+01  0.182905D+03
Step34176  0.831570D+04  0.271672D+01  0.182906D+03
Step34181  0.831575D+04  0.271505D+01  0.182907D+03
Step34186  0.831579D+04  0.272042D+01  0.182907D+03
Step34191  0.831584D+04  0.272241D+01  0.182908D+03
Step34196  0.831588D+04  0.272637D+01  0.182909D+03
Step34201  0.831593D+04  0.271507D+01  0.182909D+03
Step34206  0.831597D+04  0.272518D+01  0.182909D+03
Step34211  0.831602D+04  0.272573D+01  0.182910D+03
Step34216  0.831607D+04  0.272240D+01  0.182910D+03
Step34221  0.831612D+04  0.272144D+01  0.182910D+03
Step34226  0.831617D+04  0.271839D+01  0.182909D+03
Step34231  0.831622D+04  0.272940D+01  0.182909D+03
Step34236  0.831627D+04  0.272230D+01  0.182908D+03
Step34241  0.831632D+04  0.272166D+01  0.182907D+03
Step34246  0.831637D+04  0.272541D+01  0.182906D+03
Step34251  0.831642D+04  0.272370D+01  0.182905D+03
Step34256  0.831647D+04  0.271641D+01  0.182904D+03
Step34261  0.831652D+04  0.272253D+01  0.182902D+03
Step34266  0.831657D+04  0.271024D+01  0.182900D+03
Step34271  0.831662D+04  0.271895D+01  0.182898D+03
Step34276  0.831667D+04  0.271947D+01  0.182896D+03
Step34281  0.831672D+04  0.272083D+01  0.182893D+03
Step34286  0.831677D+04  0.272529D+01  0.182891D+03
Step34291  0.831682D+04  0.272151D+01  0.182888D+03
Step34296  0.831687D+04  0.272350D+01  0.182885D+03
Step34301  0.831692D+04  0.272803D+01  0.182882D+03
Step34306  0.831697D+04  0.272008D+01  0.182879D+03
Step34311  0.831702D+04  0.271815D+01  0.182875D+03
Step34316  0.831707D+04  0.272372D+01  0.182872D+03
Step34321  0.831712D+04  0.272388D+01  0.182868D+03
Step34326  0.831717D+04  0.271963D+01  0.182864D+03
Step34331  0.831722D+04  0.271879D+01  0.182861D+03
Step34336  0.831727D+04  0.272410D+01  0.182857D+03
Step34341  0.831732D+04  0.272163D+01  0.182853D+03
Step34346  0.831737D+04  0.271900D+01  0.182849D+03
Step34351  0.831742D+04  0.272155D+01  0.182845D+03
Step34356  0.831747D+04  0.272093D+01  0.182841D+03
Step34361  0.831752D+04  0.271618D+01  0.182837D+03
Step34366  0.831757D+04  0.272416D+01  0.182833D+03
Step34371  0.831762D+04  0.271984D+01  0.182828D+03
Step34376  0.831767D+04  0.272440D+01  0.182824D+03
Step34381  0.831772D+04  0.271967D+01  0.182820D+03
Step34386  0.831777D+04  0.272082D+01  0.182815D+03
Step34391  0.831782D+04  0.272007D+01  0.182811D+03
Step34396  0.831787D+04  0.271606D+01  0.182806D+03
Step34401  0.831792D+04  0.272209D+01  0.182802D+03
Step34406  0.831797D+04  0.271953D+01  0.182797D+03
Step34411  0.831802D+04  0.272777D+01  0.182793D+03
Step34416  0.831807D+04  0.272261D+01  0.182788D+03
Step34421  0.831812D+04  0.271758D+01  0.182783D+03
Step34426  0.831817D+04  0.271852D+01  0.182779D+03
Step34431  0.831822D+04  0.271826D+01  0.182774D+03
Step34436  0.831827D+04  0.272795D+01  0.182769D+03
Step34441  0.831832D+04  0.272346D+01  0.182765D+03
Step34446  0.831837D+04  0.271265D+01  0.182760D+03
Step34451  0.831842D+04  0.271315D+01  0.182755D+03
Step34456  0.831847D+04  0.273586D+01  0.182751D+03
Step34461  0.831852D+04  0.271221D+01  0.182746D+03
Step34466  0.831857D+04  0.272019D+01  0.182741D+03
Step34471  0.831862D+04  0.271834D+01  0.182737D+03
Step34476  0.831868D+04  0.272464D+01  0.182732D+03
Step34481  0.831873D+04  0.271567D+01  0.182727D+03
Step34486  0.831879D+04  0.272585D+01  0.182722D+03
Step34491  0.831884D+04  0.271302D+01  0.182718D+03
Step34496  0.831890D+04  0.272013D+01  0.182713D+03
Step34501  0.831895D+04  0.271617D+01  0.182709D+03
Step34506  0.831901D+04  0.272115D+01  0.182704D+03
Step34511  0.831906D+04  0.271375D+01  0.182700D+03
Step34516  0.831912D+04  0.272131D+01  0.182696D+03
Step34521  0.831917D+04  0.271478D+01  0.182693D+03
Step34526  0.831923D+04  0.271215D+01  0.182689D+03
Step34531  0.831928D+04  0.271997D+01  0.182686D+03
Step34536  0.831934D+04  0.272089D+01  0.182683D+03
Step34541  0.831939D+04  0.271434D+01  0.182680D+03
Step34546  0.831945D+04  0.272027D+01  0.182678D+03
Step34551  0.831950D+04  0.271855D+01  0.182676D+03
Step34556  0.831955D+04  0.272169D+01  0.182674D+03
Step34561  0.831960D+04  0.272308D+01  0.182672D+03
Step34566  0.831965D+04  0.272892D+01  0.182670D+03
Step34571  0.831970D+04  0.272349D+01  0.182669D+03
Step34576  0.831975D+04  0.271281D+01  0.182668D+03
Step34581  0.831980D+04  0.271891D+01  0.182667D+03
Step34586  0.831985D+04  0.272206D+01  0.182666D+03
Step34591  0.831990D+04  0.272003D+01  0.182665D+03
Step34596  0.831995D+04  0.325245D+01  0.182665D+03
Step34601  0.832000D+04  0.272222D+01  0.182664D+03
Step34606  0.832004D+04  0.272173D+01  0.182664D+03
Step34611  0.832009D+04  0.271484D+01  0.182664D+03
Step34616  0.832014D+04  0.271589D+01  0.182664D+03
Step34621  0.832018D+04  0.272085D+01  0.182664D+03
Step34626  0.832023D+04  0.271730D+01  0.182664D+03
Step34631  0.832028D+04  0.271570D+01  0.182665D+03
Step34636  0.832033D+04  0.272613D+01  0.182665D+03
Step34641  0.832037D+04  0.271709D+01  0.182666D+03
Step34646  0.832042D+04  0.271446D+01  0.182667D+03
Step34651  0.832047D+04  0.271654D+01  0.182667D+03
Step34656  0.832051D+04  0.271936D+01  0.182668D+03
Step34661  0.832056D+04  0.272626D+01  0.182669D+03
Step34666  0.832061D+04  0.272666D+01  0.182670D+03
Step34671  0.832065D+04  0.271913D+01  0.182670D+03
Step34676  0.832070D+04  0.271864D+01  0.182671D+03
Step34681  0.832075D+04  0.271446D+01  0.182671D+03
Step34686  0.832079D+04  0.271870D+01  0.182672D+03
Step34691  0.832084D+04  0.271878D+01  0.182672D+03
Step34696  0.832089D+04  0.272341D+01  0.182672D+03
Step34701  0.832094D+04  0.271943D+01  0.182672D+03
Step34706  0.832098D+04  0.272626D+01  0.182671D+03
Step34711  0.832103D+04  0.272409D+01  0.182671D+03
Step34716  0.832108D+04  0.271603D+01  0.182670D+03
Step34721  0.832112D+04  0.270633D+01  0.182669D+03
Step34726  0.832117D+04  0.271971D+01  0.182668D+03
Step34731  0.832122D+04  0.271954D+01  0.182666D+03
Step34736  0.832126D+04  0.272015D+01  0.182664D+03
Step34741  0.832131D+04  0.271284D+01  0.182662D+03
Step34746  0.832136D+04  0.271706D+01  0.182660D+03
Step34751  0.832141D+04  0.271729D+01  0.182658D+03
Step34756  0.832145D+04  0.272053D+01  0.182655D+03
Step34761  0.832150D+04  0.272083D+01  0.182652D+03
Step34766  0.832155D+04  0.272240D+01  0.182649D+03
Step34771  0.832159D+04  0.271580D+01  0.182645D+03
Step34776  0.832164D+04  0.272017D+01  0.182641D+03
Step34781  0.832169D+04  0.272484D+01  0.182637D+03
Step34786  0.832173D+04  0.272218D+01  0.182633D+03
Step34791  0.832178D+04  0.272394D+01  0.182629D+03
Step34796  0.832183D+04  0.271912D+01  0.182624D+03
Step34801  0.832187D+04  0.272559D+01  0.182620D+03
Step34806  0.832191D+04  0.272390D+01  0.182615D+03
Step34811  0.832196D+04  0.271647D+01  0.182610D+03
Step34816  0.832200D+04  0.272222D+01  0.182605D+03
Step34821  0.832205D+04  0.272246D+01  0.182600D+03
Step34826  0.832209D+04  0.271703D+01  0.182595D+03
Step34831  0.832213D+04  0.271873D+01  0.182590D+03
Step34836  0.832217D+04  0.271726D+01  0.182585D+03
Step34841  0.832222D+04  0.271841D+01  0.182580D+03
Step34846  0.832226D+04  0.272113D+01  0.182575D+03
Step34851  0.832230D+04  0.271529D+01  0.182570D+03
Step34856  0.832234D+04  0.272328D+01  0.182565D+03
Step34861  0.832239D+04  0.271725D+01  0.182560D+03
Step34866  0.832243D+04  0.272194D+01  0.182555D+03
Step34871  0.832247D+04  0.271938D+01  0.182550D+03
Step34876  0.832251D+04  0.286656D+01  0.182545D+03
Step34881  0.832255D+04  0.272240D+01  0.182541D+03
Step34886  0.832259D+04  0.272186D+01  0.182537D+03
Step34891  0.832264D+04  0.272404D+01  0.182533D+03
Step34896  0.832268D+04  0.271979D+01  0.182529D+03
Step34901  0.832272D+04  0.271526D+01  0.182526D+03
Step34906  0.832276D+04  0.272289D+01  0.182523D+03
Step34911  0.832280D+04  0.271898D+01  0.182519D+03
Step34916  0.832284D+04  0.271725D+01  0.182517D+03
Step34921  0.832288D+04  0.271694D+01  0.182514D+03
Step34926  0.832291D+04  0.271424D+01  0.182512D+03
Step34931  0.832295D+04  0.272275D+01  0.182510D+03
Step34936  0.832299D+04  0.271474D+01  0.182508D+03
Step34941  0.832303D+04  0.272202D+01  0.182506D+03
Step34946  0.832307D+04  0.272576D+01  0.182505D+03
Step34951  0.832310D+04  0.272192D+01  0.182504D+03
Step34956  0.832314D+04  0.272275D+01  0.182503D+03
Step34961  0.832318D+04  0.271928D+01  0.182503D+03
Step34966  0.832322D+04  0.271454D+01  0.182502D+03
Step34971  0.832326D+04  0.271871D+01  0.182503D+03
Step34976  0.832329D+04  0.271519D+01  0.182503D+03
Step34981  0.832333D+04  0.272022D+01  0.182504D+03
Step34986  0.832337D+04  0.271976D+01  0.182505D+03
Step34991  0.832340D+04  0.272028D+01  0.182506D+03
Step34996  0.832344D+04  0.270474D+01  0.182507D+03
Step35001  0.832348D+04  0.271761D+01  0.182509D+03
Step35006  0.832351D+04  0.271605D+01  0.182511D+03
Step35011  0.832355D+04  0.272289D+01  0.182513D+03
Step35016  0.832359D+04  0.272455D+01  0.182516D+03
Step35021  0.832362D+04  0.271576D+01  0.182519D+03
Step35026  0.832366D+04  0.272211D+01  0.182522D+03
Step35031  0.832369D+04  0.272535D+01  0.182525D+03
Step35036  0.832373D+04  0.271979D+01  0.182528D+03
Step35041  0.832377D+04  0.272227D+01  0.182532D+03
Step35046  0.832380D+04  0.271994D+01  0.182535D+03
Step35051  0.832384D+04  0.272257D+01  0.182539D+03
Step35056  0.832388D+04  0.271937D+01  0.182543D+03
Step35061  0.832391D+04  0.272743D+01  0.182547D+03
Step35066  0.832395D+04  0.271742D+01  0.182552D+03
Step35071  0.832398D+04  0.271677D+01  0.182556D+03
Step35076  0.832402D+04  0.271702D+01  0.182560D+03
Step35081  0.832406D+04  0.272363D+01  0.182565D+03
Step35086  0.832409D+04  0.272836D+01  0.182570D+03
Step35091  0.832413D+04  0.271950D+01  0.182575D+03
Step35096  0.832417D+04  0.272327D+01  0.182580D+03
Step35101  0.832420D+04  0.271815D+01  0.182585D+03
Step35106  0.832424D+04  0.271996D+01  0.182590D+03
Step35111  0.832427D+04  0.272330D+01  0.182595D+03
Step35116  0.832431D+04  0.271826D+01  0.182600D+03
Step35121  0.832435D+04  0.271069D+01  0.182605D+03
Step35126  0.832438D+04  0.272219D+01  0.182611D+03
Step35131  0.832442D+04  0.272226D+01  0.182616D+03
Step35136  0.832446D+04  0.272010D+01  0.182621D+03
Step35141  0.832449D+04  0.272159D+01  0.182627D+03
Step35146  0.832453D+04  0.271796D+01  0.182632D+03
Step35151  0.832456D+04  0.271893D+01  0.182638D+03
Step35156  0.832460D+04  0.271948D+01  0.182643D+03
Step35161  0.832464D+04  0.271948D+01  0.182649D+03
Step35166  0.832467D+04  0.271938D+01  0.182655D+03
Step35171  0.832471D+04  0.272118D+01  0.182660D+03
Step35176  0.832475D+04  0.271926D+01  0.182666D+03
Step35181  0.832478D+04  0.272413D+01  0.182672D+03
Step35186  0.832482D+04  0.271998D+01  0.182678D+03
Step35191  0.832485D+04  0.272454D+01  0.182684D+03
Step35196  0.832489D+04  0.271984D+01  0.182690D+03
Step35201  0.832493D+04  0.271638D+01  0.182697D+03
Step35206  0.832496D+04  0.271233D+01  0.182703D+03
Step35211  0.832500D+04  0.271924D+01  0.182709D+03
Step35216  0.832504D+04  0.272773D+01  0.182716D+03
Step35221  0.832507D+04  0.271938D+01  0.182722D+03
Step35226  0.832511D+04  0.271909D+01  0.182729D+03
Step35231  0.832514D+04  0.272197D+01  0.182736D+03
Step35236  0.832518D+04  0.272382D+01  0.182743D+03
Step35241  0.832522D+04  0.272328D+01  0.182750D+03
Step35246  0.832525D+04  0.272263D+01  0.182757D+03
Step35251  0.832529D+04  0.271898D+01  0.182764D+03
Step35256  0.832533D+04  0.271515D+01  0.182772D+03
Step35261  0.832537D+04  0.271683D+01  0.182780D+03
Step35266  0.832541D+04  0.271862D+01  0.182788D+03
Step35271  0.832545D+04  0.271720D+01  0.182796D+03
Step35276  0.832549D+04  0.272142D+01  0.182804D+03
Step35281  0.832553D+04  0.272457D+01  0.182812D+03
Step35286  0.832557D+04  0.272587D+01  0.182820D+03
Step35291  0.832561D+04  0.272060D+01  0.182828D+03
Step35296  0.832565D+04  0.272373D+01  0.182836D+03
Step35301  0.832569D+04  0.271984D+01  0.182844D+03
Step35306  0.832573D+04  0.271896D+01  0.182852D+03
Step35311  0.832577D+04  0.271822D+01  0.182860D+03
Step35316  0.832581D+04  0.272349D+01  0.182869D+03
Step35321  0.832585D+04  0.272410D+01  0.182877D+03
Step35326  0.832589D+04  0.271996D+01  0.182885D+03
Step35331  0.832593D+04  0.271823D+01  0.182893D+03
Step35336  0.832597D+04  0.272076D+01  0.182901D+03
Step35341  0.832601D+04  0.271729D+01  0.182909D+03
Step35346  0.832605D+04  0.272337D+01  0.182917D+03
Step35351  0.832609D+04  0.271378D+01  0.182925D+03
Step35356  0.832613D+04  0.272231D+01  0.182933D+03
Step35361  0.832617D+04  0.272027D+01  0.182941D+03
Step35366  0.832621D+04  0.272631D+01  0.182949D+03
Step35371  0.832625D+04  0.271608D+01  0.182957D+03
Step35376  0.832629D+04  0.271969D+01  0.182964D+03
Step35381  0.832633D+04  0.271416D+01  0.182972D+03
Step35386  0.832637D+04  0.273254D+01  0.182980D+03
Step35391  0.832641D+04  0.272028D+01  0.182987D+03
Step35396  0.832645D+04  0.270907D+01  0.182994D+03
Step35401  0.832649D+04  0.271908D+01  0.183002D+03
Step35406  0.832654D+04  0.272139D+01  0.183009D+03
Step35411  0.832658D+04  0.272467D+01  0.183017D+03
Step35416  0.832663D+04  0.271682D+01  0.183024D+03
Step35421  0.832667D+04  0.271832D+01  0.183031D+03
Step35426  0.832671D+04  0.272397D+01  0.183038D+03
Step35431  0.832676D+04  0.272139D+01  0.183044D+03
Step35436  0.832680D+04  0.271168D+01  0.183051D+03
Step35441  0.832684D+04  0.271982D+01  0.183057D+03
Step35446  0.832689D+04  0.271132D+01  0.183063D+03
Step35451  0.832693D+04  0.272060D+01  0.183069D+03
Step35456  0.832698D+04  0.271660D+01  0.183075D+03
Step35461  0.832702D+04  0.272355D+01  0.183080D+03
Step35466  0.832706D+04  0.272341D+01  0.183086D+03
Step35471  0.832711D+04  0.271830D+01  0.183091D+03
Step35476  0.832715D+04  0.271975D+01  0.183096D+03
Step35481  0.832720D+04  0.272090D+01  0.183101D+03
Step35486  0.832724D+04  0.272041D+01  0.183106D+03
Step35491  0.832728D+04  0.271634D+01  0.183111D+03
Step35496  0.832733D+04  0.272075D+01  0.183115D+03
Step35501  0.832738D+04  0.272317D+01  0.183120D+03
Step35506  0.832743D+04  0.272248D+01  0.183125D+03
Step35511  0.832747D+04  0.271756D+01  0.183129D+03
Step35516  0.832752D+04  0.272032D+01  0.183133D+03
Step35521  0.832757D+04  0.272136D+01  0.183137D+03
Step35526  0.832762D+04  0.272089D+01  0.183141D+03
Step35531  0.832767D+04  0.271915D+01  0.183145D+03
Step35536  0.832772D+04  0.272216D+01  0.183148D+03
Step35541  0.832777D+04  0.271394D+01  0.183152D+03
Step35546  0.832782D+04  0.272172D+01  0.183155D+03
Step35551  0.832786D+04  0.271637D+01  0.183158D+03
Step35556  0.832791D+04  0.272131D+01  0.183160D+03
Step35561  0.832796D+04  0.272393D+01  0.183163D+03
Step35566  0.832801D+04  0.271943D+01  0.183165D+03
Step35571  0.832806D+04  0.272456D+01  0.183167D+03
Step35576  0.832811D+04  0.272102D+01  0.183169D+03
Step35581  0.832816D+04  0.271687D+01  0.183171D+03
Step35586  0.832821D+04  0.271601D+01  0.183173D+03
Step35591  0.832825D+04  0.272180D+01  0.183174D+03
Step35596  0.832830D+04  0.271205D+01  0.183176D+03
Step35601  0.832835D+04  0.272209D+01  0.183177D+03
Step35606  0.832840D+04  0.271922D+01  0.183178D+03
Step35611  0.832845D+04  0.272243D+01  0.183179D+03
Step35616  0.832850D+04  0.272140D+01  0.183180D+03
Step35621  0.832855D+04  0.271523D+01  0.183181D+03
Step35626  0.832860D+04  0.272089D+01  0.183181D+03
Step35631  0.832865D+04  0.272280D+01  0.183182D+03
Step35636  0.832869D+04  0.272533D+01  0.183182D+03
Step35641  0.832874D+04  0.271969D+01  0.183182D+03
Step35646  0.832879D+04  0.272200D+01  0.183182D+03
Step35651  0.832884D+04  0.271326D+01  0.183182D+03
Step35656  0.832889D+04  0.272222D+01  0.183182D+03
Step35661  0.832894D+04  0.272312D+01  0.183181D+03
Step35666  0.832899D+04  0.271781D+01  0.183180D+03
Step35671  0.832904D+04  0.272445D+01  0.183179D+03
Step35676  0.832908D+04  0.271836D+01  0.183178D+03
Step35681  0.832913D+04  0.271348D+01  0.183177D+03
Step35686  0.832918D+04  0.271912D+01  0.183175D+03
Step35691  0.832923D+04  0.272630D+01  0.183173D+03
Step35696  0.832928D+04  0.272058D+01  0.183171D+03
Step35701  0.832933D+04  0.272157D+01  0.183168D+03
Step35706  0.832938D+04  0.272085D+01  0.183165D+03
Step35711  0.832943D+04  0.272117D+01  0.183162D+03
Step35716  0.832947D+04  0.272060D+01  0.183159D+03
Step35721  0.832952D+04  0.272003D+01  0.183156D+03
Step35726  0.832957D+04  0.271608D+01  0.183152D+03
Step35731  0.832962D+04  0.272488D+01  0.183148D+03
Step35736  0.832967D+04  0.271738D+01  0.183143D+03
Step35741  0.832972D+04  0.271486D+01  0.183139D+03
Step35746  0.832977D+04  0.272338D+01  0.183134D+03
Step35751  0.832982D+04  0.272163D+01  0.183129D+03
Step35756  0.832987D+04  0.272192D+01  0.183123D+03
Step35761  0.832991D+04  0.272074D+01  0.183118D+03
Step35766  0.832996D+04  0.271829D+01  0.183112D+03
Step35771  0.833001D+04  0.271995D+01  0.183106D+03
Step35776  0.833006D+04  0.271789D+01  0.183100D+03
Step35781  0.833011D+04  0.272105D+01  0.183094D+03
Step35786  0.833016D+04  0.271920D+01  0.183088D+03
Step35791  0.833021D+04  0.272127D+01  0.183081D+03
Step35796  0.833025D+04  0.271886D+01  0.183075D+03
Step35801  0.833030D+04  0.272041D+01  0.183069D+03
Step35806  0.833035D+04  0.286847D+01  0.183062D+03
Step35811  0.833039D+04  0.272141D+01  0.183056D+03
Step35816  0.833044D+04  0.271755D+01  0.183050D+03
Step35821  0.833049D+04  0.271858D+01  0.183044D+03
Step35826  0.833053D+04  0.271307D+01  0.183038D+03
Step35831  0.833058D+04  0.271868D+01  0.183032D+03
Step35836  0.833062D+04  0.272343D+01  0.183026D+03
Step35841  0.833067D+04  0.272608D+01  0.183020D+03
Step35846  0.833072D+04  0.271929D+01  0.183014D+03
Step35851  0.833076D+04  0.272208D+01  0.183009D+03
Step35856  0.833080D+04  0.272065D+01  0.183003D+03
Step35861  0.833085D+04  0.272321D+01  0.182998D+03
Step35866  0.833089D+04  0.271479D+01  0.182993D+03
Step35871  0.833094D+04  0.271376D+01  0.182989D+03
Step35876  0.833098D+04  0.271719D+01  0.182984D+03
Step35881  0.833102D+04  0.271066D+01  0.182979D+03
Step35886  0.833107D+04  0.271503D+01  0.182975D+03
Step35891  0.833111D+04  0.271893D+01  0.182971D+03
Step35896  0.833115D+04  0.271272D+01  0.182967D+03
Step35901  0.833119D+04  0.271708D+01  0.182963D+03
Step35906  0.833124D+04  0.271361D+01  0.182959D+03
Step35911  0.833128D+04  0.272167D+01  0.182956D+03
Step35916  0.833132D+04  0.271556D+01  0.182952D+03
Step35921  0.833136D+04  0.271429D+01  0.182949D+03
Step35926  0.833140D+04  0.270948D+01  0.182946D+03
Step35931  0.833144D+04  0.272430D+01  0.182942D+03
Step35936  0.833148D+04  0.272133D+01  0.182939D+03
Step35941  0.833152D+04  0.272195D+01  0.182936D+03
Step35946  0.833156D+04  0.272333D+01  0.182934D+03
Step35951  0.833160D+04  0.271688D+01  0.182931D+03
Step35956  0.833164D+04  0.272161D+01  0.182928D+03
Step35961  0.833168D+04  0.271319D+01  0.182925D+03
Step35966  0.833172D+04  0.271841D+01  0.182922D+03
Step35971  0.833176D+04  0.272220D+01  0.182919D+03
Step35976  0.833180D+04  0.271600D+01  0.182916D+03
Step35981  0.833184D+04  0.271960D+01  0.182913D+03
Step35986  0.833188D+04  0.271671D+01  0.182910D+03
Step35991  0.833192D+04  0.272239D+01  0.182907D+03
Step35996  0.833196D+04  0.271712D+01  0.182904D+03
Step36001  0.833200D+04  0.272374D+01  0.182901D+03
Step36006  0.833204D+04  0.271987D+01  0.182897D+03
Step36011  0.833207D+04  0.272327D+01  0.182894D+03
Step36016  0.833211D+04  0.271479D+01  0.182891D+03
Step36021  0.833215D+04  0.272020D+01  0.182887D+03
Step36026  0.833219D+04  0.272148D+01  0.182884D+03
Step36031  0.833223D+04  0.271891D+01  0.182880D+03
Step36036  0.833227D+04  0.271899D+01  0.182876D+03
Step36041  0.833231D+04  0.272568D+01  0.182872D+03
Step36046  0.833235D+04  0.272060D+01  0.182868D+03
Step36051  0.833239D+04  0.271885D+01  0.182864D+03
Step36056  0.833243D+04  0.271541D+01  0.182860D+03
Step36061  0.833247D+04  0.271884D+01  0.182856D+03
Step36066  0.833251D+04  0.272041D+01  0.182852D+03
Step36071  0.833255D+04  0.272276D+01  0.182847D+03
Step36076  0.833258D+04  0.272008D+01  0.182843D+03
Step36081  0.833262D+04  0.271995D+01  0.182839D+03
Step36086  0.833266D+04  0.271872D+01  0.182834D+03
Step36091  0.833270D+04  0.270707D+01  0.182830D+03
Step36096  0.833273D+04  0.271958D+01  0.182825D+03
Step36101  0.833277D+04  0.272337D+01  0.182821D+03
Step36106  0.833280D+04  0.271512D+01  0.182816D+03
Step36111  0.833284D+04  0.272079D+01  0.182812D+03
Step36116  0.833287D+04  0.271496D+01  0.182807D+03
Step36121  0.833291D+04  0.272024D+01  0.182803D+03
Step36126  0.833295D+04  0.272230D+01  0.182798D+03
Step36131  0.833298D+04  0.272369D+01  0.182793D+03
Step36136  0.833302D+04  0.272229D+01  0.182789D+03
Step36141  0.833305D+04  0.272029D+01  0.182784D+03
Step36146  0.833309D+04  0.271818D+01  0.182779D+03
Step36151  0.833312D+04  0.271531D+01  0.182775D+03
Step36156  0.833316D+04  0.325159D+01  0.182770D+03
Step36161  0.833319D+04  0.271870D+01  0.182765D+03
Step36166  0.833322D+04  0.271610D+01  0.182761D+03
Step36171  0.833326D+04  0.272242D+01  0.182756D+03
Step36176  0.833329D+04  0.272308D+01  0.182751D+03
Step36181  0.833333D+04  0.272021D+01  0.182747D+03
Step36186  0.833336D+04  0.272036D+01  0.182742D+03
Step36191  0.833339D+04  0.272184D+01  0.182737D+03
Step36196  0.833343D+04  0.271956D+01  0.182732D+03
Step36201  0.833346D+04  0.271655D+01  0.182727D+03
Step36206  0.833349D+04  0.272224D+01  0.182722D+03
Step36211  0.833353D+04  0.272294D+01  0.182717D+03
Step36216  0.833356D+04  0.271720D+01  0.182712D+03
Step36221  0.833359D+04  0.272015D+01  0.182707D+03
Step36226  0.833363D+04  0.271961D+01  0.182702D+03
Step36231  0.833366D+04  0.272171D+01  0.182697D+03
Step36236  0.833369D+04  0.272280D+01  0.182691D+03
Step36241  0.833373D+04  0.272672D+01  0.182686D+03
Step36246  0.833376D+04  0.272419D+01  0.182680D+03
Step36251  0.833380D+04  0.271614D+01  0.182675D+03
Step36256  0.833383D+04  0.272136D+01  0.182670D+03
Step36261  0.833386D+04  0.272211D+01  0.182664D+03
Step36266  0.833390D+04  0.271734D+01  0.182658D+03
Step36271  0.833393D+04  0.272277D+01  0.182653D+03
Step36276  0.833396D+04  0.271976D+01  0.182647D+03
Step36281  0.833400D+04  0.271959D+01  0.182641D+03
Step36286  0.833403D+04  0.271209D+01  0.182636D+03
Step36291  0.833406D+04  0.271956D+01  0.182630D+03
Step36296  0.833410D+04  0.271910D+01  0.182624D+03
Step36301  0.833414D+04  0.272347D+01  0.182617D+03
Step36306  0.833417D+04  0.272178D+01  0.182611D+03
Step36311  0.833421D+04  0.271964D+01  0.182604D+03
Step36316  0.833425D+04  0.271541D+01  0.182598D+03
Step36321  0.833429D+04  0.272703D+01  0.182592D+03
Step36326  0.833432D+04  0.272452D+01  0.182585D+03
Step36331  0.833436D+04  0.272229D+01  0.182579D+03
Step36336  0.833440D+04  0.272356D+01  0.182572D+03
Step36341  0.833443D+04  0.272228D+01  0.182566D+03
Step36346  0.833447D+04  0.272052D+01  0.182560D+03
Step36351  0.833451D+04  0.271937D+01  0.182553D+03
Step36356  0.833454D+04  0.271940D+01  0.182547D+03
Step36361  0.833458D+04  0.271994D+01  0.182541D+03
Step36366  0.833462D+04  0.272142D+01  0.182535D+03
Step36371  0.833465D+04  0.271901D+01  0.182528D+03
Step36376  0.833469D+04  0.272009D+01  0.182522D+03
Step36381  0.833473D+04  0.272045D+01  0.182516D+03
Step36386  0.833477D+04  0.272063D+01  0.182510D+03
Step36391  0.833480D+04  0.271598D+01  0.182504D+03
Step36396  0.833484D+04  0.271766D+01  0.182497D+03
Step36401  0.833488D+04  0.272264D+01  0.182491D+03
Step36406  0.833492D+04  0.272698D+01  0.182484D+03
Step36411  0.833497D+04  0.272000D+01  0.182477D+03
Step36416  0.833501D+04  0.271716D+01  0.182471D+03
Step36421  0.833505D+04  0.272208D+01  0.182464D+03
Step36426  0.833509D+04  0.271582D+01  0.182458D+03
Step36431  0.833513D+04  0.271860D+01  0.182452D+03
